uf;data;vitimas
MT;01/03/2022;1
PA;01/03/2022;1
PA;01/03/2022;1
PA;01/03/2022;1
PA;01/03/2022;1
PB;01/03/2022;1
PB;01/03/2022;1
PE;01/03/2022;1
PE;01/03/2022;3
PE;01/03/2022;1
PE;01/03/2022;1
PE;01/03/2022;1
PE;01/03/2022;1
PE;01/03/2022;1
PI;01/03/2022;1
PR;01/03/2022;1
PR;01/03/2022;1
PR;01/03/2022;1
RJ;01/03/2022;2
RJ;01/03/2022;1
RJ;01/03/2022;6
RN;01/03/2022;2
RO;01/03/2022;1
RR;01/03/2022;2
RS;01/03/2022;1
RS;01/03/2022;1
RS;01/03/2022;1
RS;01/03/2022;1
RS;01/03/2022;1
RS;01/03/2022;1
RS;01/03/2022;1
RS;01/03/2022;1
SC;01/03/2022;1
SC;01/03/2022;1
SC;01/03/2022;1
SE;01/03/2022;2
SE;01/03/2022;1
SE;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
SP;01/03/2022;1
TO;01/03/2022;1
AC;01/04/2022;1
AL;01/04/2022;1
BA;01/04/2022;1
BA;01/04/2022;1
BA;01/04/2022;2
BA;01/04/2022;1
BA;01/04/2022;1
BA;01/04/2022;1
BA;01/04/2022;2
CE;01/04/2022;1
CE;01/04/2022;3
CE;01/04/2022;1
ES;01/04/2022;1
ES;01/04/2022;1
ES;01/04/2022;1
GO;01/04/2022;1
GO;01/04/2022;1
GO;01/04/2022;1
GO;01/04/2022;1
GO;01/04/2022;1
GO;01/04/2022;1
MA;01/04/2022;1
MA;01/04/2022;1
MA;01/04/2022;1
MA;01/04/2022;1
MA;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MG;01/04/2022;1
MS;01/04/2022;2
MS;01/04/2022;1
MS;01/04/2022;1
MS;01/04/2022;1
MT;01/04/2022;1
MT;01/04/2022;1
MT;01/04/2022;1
MT;01/04/2022;1
MT;01/04/2022;1
PA;01/04/2022;1
PA;01/04/2022;2
PA;01/04/2022;1
PA;01/04/2022;1
PA;01/04/2022;1
PB;01/04/2022;1
PB;01/04/2022;3
PB;01/04/2022;1
PB;01/04/2022;1
PB;01/04/2022;1
PE;01/04/2022;1
PE;01/04/2022;1
PE;01/04/2022;1
PI;01/04/2022;1
PI;01/04/2022;1
PR;01/04/2022;1
PR;01/04/2022;1
PR;01/04/2022;1
PR;01/04/2022;1
PR;01/04/2022;1
PR;01/04/2022;1
PR;01/04/2022;1
RJ;01/04/2022;1
RJ;01/04/2022;1
RJ;01/04/2022;1
RJ;01/04/2022;1
RJ;01/04/2022;2
RJ;01/04/2022;2
RJ;01/04/2022;1
RN;01/04/2022;1
RO;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
RS;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SC;01/04/2022;1
SE;01/04/2022;1
SP;01/04/2022;1
SP;01/04/2022;1
SP;01/04/2022;1
SP;01/04/2022;1
SP;01/04/2022;1
SP;01/04/2022;1
SP;01/04/2022;4
TO;01/04/2022;1
AC;01/05/2022;1
AC;01/05/2022;1
AC;01/05/2022;1
AL;01/05/2022;1
AL;01/05/2022;1
AL;01/05/2022;1
AM;01/05/2022;1
AM;01/05/2022;1
BA;01/05/2022;1
BA;01/05/2022;1
BA;01/05/2022;1
BA;01/05/2022;1
BA;01/05/2022;1
BA;01/05/2022;1
BA;01/05/2022;1
BA;01/05/2022;2
BA;01/05/2022;1
BA;01/05/2022;1
CE;01/05/2022;1
DF;01/05/2022;1
DF;01/05/2022;1
ES;01/05/2022;1
ES;01/05/2022;1
ES;01/05/2022;1
GO;01/05/2022;1
GO;01/05/2022;1
GO;01/05/2022;1
GO;01/05/2022;1
MA;01/05/2022;1
MA;01/05/2022;1
MA;01/05/2022;1
MA;01/05/2022;2
MA;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;2
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;2
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MG;01/05/2022;1
MS;01/05/2022;2
MS;01/05/2022;1
MT;01/05/2022;1
MT;01/05/2022;1
MT;01/05/2022;1
PA;01/05/2022;1
PA;01/05/2022;1
PB;01/05/2022;1
PB;01/05/2022;1
PB;01/05/2022;1
PE;01/05/2022;1
PE;01/05/2022;1
PE;01/05/2022;1
PE;01/05/2022;1
PE;01/05/2022;1
PE;01/05/2022;1
PE;01/05/2022;4
PE;01/05/2022;1
PE;01/05/2022;1
PI;01/05/2022;1
PR;01/05/2022;2
PR;01/05/2022;1
PR;01/05/2022;1
PR;01/05/2022;1
PR;01/05/2022;1
RJ;01/05/2022;1
RJ;01/05/2022;1
RJ;01/05/2022;1
RO;01/05/2022;1
RO;01/05/2022;3
RS;01/05/2022;1
RS;01/05/2022;2
RS;01/05/2022;1
RS;01/05/2022;1
RS;01/05/2022;1
RS;01/05/2022;1
RS;01/05/2022;1
RS;01/05/2022;1
RS;01/05/2022;1
SC;01/05/2022;1
SC;01/05/2022;1
SC;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;1
SP;01/05/2022;2
SP;01/05/2022;2
TO;01/05/2022;1
TO;01/05/2022;1
AC;01/06/2022;1
AL;01/06/2022;1
AL;01/06/2022;1
AM;01/06/2022;1
AP;01/06/2022;1
AP;01/06/2022;1
BA;01/06/2022;1
BA;01/06/2022;1
BA;01/06/2022;1
BA;01/06/2022;1
BA;01/06/2022;1
BA;01/06/2022;1
CE;01/06/2022;1
DF;01/06/2022;1
DF;01/06/2022;1
ES;01/06/2022;1
ES;01/06/2022;1
GO;01/06/2022;1
GO;01/06/2022;1
GO;01/06/2022;1
GO;01/06/2022;1
MA;01/06/2022;2
MA;01/06/2022;1
MA;01/06/2022;2
MA;01/06/2022;1
MA;01/06/2022;1
MA;01/06/2022;1
MA;01/06/2022;1
MG;01/06/2022;1
MG;01/06/2022;3
MG;01/06/2022;1
MG;01/06/2022;1
MG;01/06/2022;1
MG;01/06/2022;1
MG;01/06/2022;1
MG;01/06/2022;1
MG;01/06/2022;1
MG;01/06/2022;1
MS;01/06/2022;1
MS;01/06/2022;1
MS;01/06/2022;1
MS;01/06/2022;1
MS;01/06/2022;1
MS;01/06/2022;1
MT;01/06/2022;1
MT;01/06/2022;1
MT;01/06/2022;1
MT;01/06/2022;1
MT;01/06/2022;1
PA;01/06/2022;1
PA;01/06/2022;1
PA;01/06/2022;1
PA;01/06/2022;1
PB;01/06/2022;1
PB;01/06/2022;2
PB;01/06/2022;1
PE;01/06/2022;1
PE;01/06/2022;1
PE;01/06/2022;1
PE;01/06/2022;1
PE;01/06/2022;1
PE;01/06/2022;1
PI;01/06/2022;1
PI;01/06/2022;1
PI;01/06/2022;1
RJ;01/06/2022;1
RJ;01/06/2022;1
RJ;01/06/2022;1
RJ;01/06/2022;1
RJ;01/06/2022;1
RJ;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
RS;01/06/2022;1
SC;01/06/2022;1
SE;01/06/2022;1
SE;01/06/2022;1
SE;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
SP;01/06/2022;1
TO;01/06/2022;1
AC;01/07/2022;1
AL;01/07/2022;2
AL;01/07/2022;1
AL;01/07/2022;2
AP;01/07/2022;1
BA;01/07/2022;1
BA;01/07/2022;1
BA;01/07/2022;1
BA;01/07/2022;1
BA;01/07/2022;2
BA;01/07/2022;1
CE;01/07/2022;1
CE;01/07/2022;1
CE;01/07/2022;1
CE;01/07/2022;1
DF;01/07/2022;1
DF;01/07/2022;1
ES;01/07/2022;1
ES;01/07/2022;1
ES;01/07/2022;1
GO;01/07/2022;3
GO;01/07/2022;1
GO;01/07/2022;1
GO;01/07/2022;1
MA;01/07/2022;1
MA;01/07/2022;1
MA;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;3
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MG;01/07/2022;1
MS;01/07/2022;1
MT;01/07/2022;1
MT;01/07/2022;1
MT;01/07/2022;1
MT;01/07/2022;1
PA;01/07/2022;1
PA;01/07/2022;1
PA;01/07/2022;2
PA;01/07/2022;1
PA;01/07/2022;1
PA;01/07/2022;1
PA;01/07/2022;1
PA;01/07/2022;1
PB;01/07/2022;1
PE;01/07/2022;1
PE;01/07/2022;1
PE;01/07/2022;1
PE;01/07/2022;1
PE;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;2
PR;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;1
PR;01/07/2022;1
RJ;01/07/2022;1
RJ;01/07/2022;1
RJ;01/07/2022;1
RJ;01/07/2022;1
RJ;01/07/2022;1
RJ;01/07/2022;3
RJ;01/07/2022;1
RJ;01/07/2022;1
RN;01/07/2022;1
RN;01/07/2022;1
RO;01/07/2022;1
RO;01/07/2022;1
RS;01/07/2022;1
RS;01/07/2022;1
RS;01/07/2022;1
RS;01/07/2022;2
RS;01/07/2022;1
RS;01/07/2022;1
RS;01/07/2022;1
RS;01/07/2022;1
RS;01/07/2022;1
SC;01/07/2022;1
SC;01/07/2022;1
SC;01/07/2022;1
SE;01/07/2022;1
SE;01/07/2022;1
SP;01/07/2022;2
SP;01/07/2022;1
SP;01/07/2022;3
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;1
SP;01/07/2022;3
AM;01/08/2022;2
AP;01/08/2022;1
AP;01/08/2022;1
BA;01/08/2022;1
BA;01/08/2022;1
BA;01/08/2022;2
BA;01/08/2022;1
BA;01/08/2022;1
BA;01/08/2022;1
BA;01/08/2022;2
BA;01/08/2022;1
BA;01/08/2022;3
BA;01/08/2022;1
BA;01/08/2022;1
BA;01/08/2022;1
CE;01/08/2022;2
DF;01/08/2022;1
DF;01/08/2022;1
DF;01/08/2022;1
DF;01/08/2022;1
ES;01/08/2022;1
ES;01/08/2022;1
ES;01/08/2022;1
ES;01/08/2022;1
ES;01/08/2022;1
ES;01/08/2022;1
GO;01/08/2022;1
GO;01/08/2022;1
GO;01/08/2022;1
GO;01/08/2022;1
GO;01/08/2022;1
GO;01/08/2022;1
MA;01/08/2022;1
MA;01/08/2022;1
MA;01/08/2022;1
MA;01/08/2022;1
MA;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;2
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MG;01/08/2022;1
MS;01/08/2022;1
MS;01/08/2022;1
MT;01/08/2022;1
MT;01/08/2022;1
MT;01/08/2022;1
MT;01/08/2022;1
PA;01/08/2022;1
PA;01/08/2022;1
PA;01/08/2022;1
PA;01/08/2022;1
PA;01/08/2022;2
PB;01/08/2022;1
PB;01/08/2022;1
PE;01/08/2022;1
PE;01/08/2022;1
PE;01/08/2022;1
PE;01/08/2022;1
PE;01/08/2022;1
PE;01/08/2022;2
PE;01/08/2022;3
PI;01/08/2022;1
PR;01/08/2022;1
PR;01/08/2022;1
PR;01/08/2022;1
PR;01/08/2022;1
PR;01/08/2022;1
PR;01/08/2022;1
RJ;01/08/2022;1
RJ;01/08/2022;2
RJ;01/08/2022;1
RJ;01/08/2022;1
RJ;01/08/2022;1
RN;01/08/2022;1
RO;01/08/2022;1
RS;01/08/2022;1
RS;01/08/2022;1
RS;01/08/2022;2
RS;01/08/2022;2
RS;01/08/2022;1
RS;01/08/2022;1
SC;01/08/2022;1
SC;01/08/2022;1
SC;01/08/2022;1
SC;01/08/2022;2
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;1
SP;01/08/2022;4
SP;01/08/2022;1
TO;01/08/2022;1
AC;01/09/2022;1
AM;01/09/2022;1
AP;01/09/2022;1
BA;01/09/2022;1
BA;01/09/2022;1
BA;01/09/2022;1
BA;01/09/2022;3
CE;01/09/2022;1
DF;01/09/2022;1
DF;01/09/2022;1
ES;01/09/2022;1
ES;01/09/2022;1
ES;01/09/2022;1
ES;01/09/2022;1
GO;01/09/2022;1
GO;01/09/2022;1
GO;01/09/2022;1
GO;01/09/2022;1
MA;01/09/2022;1
MA;01/09/2022;1
MA;01/09/2022;1
MA;01/09/2022;2
MA;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MG;01/09/2022;1
MS;01/09/2022;1
MS;01/09/2022;1
MS;01/09/2022;1
MT;01/09/2022;1
MT;01/09/2022;1
MT;01/09/2022;1
MT;01/09/2022;1
MT;01/09/2022;1
PA;01/09/2022;1
PE;01/09/2022;1
PI;01/09/2022;1
PI;01/09/2022;1
PI;01/09/2022;1
PR;01/09/2022;1
PR;01/09/2022;2
PR;01/09/2022;1
PR;01/09/2022;1
RJ;01/09/2022;1
RJ;01/09/2022;1
RJ;01/09/2022;2
RJ;01/09/2022;1
RJ;01/09/2022;3
RJ;01/09/2022;1
RN;01/09/2022;1
RN;01/09/2022;1
RO;01/09/2022;1
RO;01/09/2022;1
RR;01/09/2022;1
RS;01/09/2022;1
RS;01/09/2022;1
RS;01/09/2022;1
RS;01/09/2022;2
RS;01/09/2022;1
SC;01/09/2022;1
SC;01/09/2022;1
SC;01/09/2022;1
SE;01/09/2022;1
SE;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;1
SP;01/09/2022;4
SP;01/09/2022;1
TO;01/09/2022;1
AL;01/10/2022;1
AL;01/10/2022;2
AL;01/10/2022;1
AM;01/10/2022;2
AM;01/10/2022;1
AM;01/10/2022;1
AP;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
BA;01/10/2022;1
CE;01/10/2022;1
CE;01/10/2022;1
DF;01/10/2022;1
ES;01/10/2022;1
ES;01/10/2022;1
GO;01/10/2022;1
GO;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MA;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MG;01/10/2022;1
MS;01/10/2022;1
MS;01/10/2022;1
MT;01/10/2022;1
MT;01/10/2022;1
PA;01/10/2022;1
PA;01/10/2022;1
PA;01/10/2022;1
PE;01/10/2022;1
PE;01/10/2022;1
PE;01/10/2022;1
PE;01/10/2022;1
PE;01/10/2022;1
PI;01/10/2022;1
PI;01/10/2022;1
PI;01/10/2022;1
PR;01/10/2022;2
PR;01/10/2022;1
PR;01/10/2022;1
PR;01/10/2022;1
PR;01/10/2022;1
PR;01/10/2022;1
PR;01/10/2022;1
RJ;01/10/2022;1
RJ;01/10/2022;2
RJ;01/10/2022;2
RJ;01/10/2022;1
RO;01/10/2022;1
RO;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
RS;01/10/2022;1
SC;01/10/2022;1
SC;01/10/2022;1
SC;01/10/2022;1
SC;01/10/2022;1
SC;01/10/2022;1
SC;01/10/2022;1
SE;01/10/2022;1
SE;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;2
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;6
SP;01/10/2022;1
SP;01/10/2022;1
SP;01/10/2022;1
TO;01/10/2022;1
TO;01/10/2022;1
AC;01/11/2022;1
AC;01/11/2022;1
AL;01/11/2022;1
AL;01/11/2022;1
AM;01/11/2022;2
AM;01/11/2022;1
BA;01/11/2022;1
BA;01/11/2022;2
BA;01/11/2022;1
BA;01/11/2022;1
CE;01/11/2022;1
CE;01/11/2022;1
GO;01/11/2022;2
GO;01/11/2022;1
GO;01/11/2022;1
GO;01/11/2022;2
MA;01/11/2022;1
MA;01/11/2022;1
MA;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;2
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MG;01/11/2022;1
MS;01/11/2022;2
MT;01/11/2022;1
MT;01/11/2022;1
MT;01/11/2022;2
PA;01/11/2022;1
PA;01/11/2022;1
PB;01/11/2022;1
PB;01/11/2022;1
PE;01/11/2022;1
PE;01/11/2022;1
PE;01/11/2022;1
PI;01/11/2022;1
PI;01/11/2022;1
PR;01/11/2022;1
PR;01/11/2022;1
PR;01/11/2022;1
PR;01/11/2022;1
PR;01/11/2022;1
PR;01/11/2022;1
RJ;01/11/2022;1
RJ;01/11/2022;1
RJ;01/11/2022;4
RJ;01/11/2022;2
RN;01/11/2022;1
RO;01/11/2022;1
RO;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;1
RS;01/11/2022;2
SC;01/11/2022;1
SC;01/11/2022;1
SC;01/11/2022;1
SC;01/11/2022;1
SC;01/11/2022;1
SC;01/11/2022;1
SE;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;1
SP;01/11/2022;4
SP;01/11/2022;1
SP;01/11/2022;3
SP;01/11/2022;1
TO;01/11/2022;1
TO;01/11/2022;1
AL;01/12/2022;1
AL;01/12/2022;3
AL;01/12/2022;1
