uf;data;vitimas
TO;01/11/2023;1
TO;01/11/2023;1
AL;01/12/2023;1
AM;01/12/2023;1
AM;01/12/2023;1
AP;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;1
BA;01/12/2023;2
BA;01/12/2023;1
CE;01/12/2023;1
DF;01/12/2023;1
DF;01/12/2023;1
ES;01/12/2023;1
ES;01/12/2023;2
ES;01/12/2023;1
GO;01/12/2023;1
MA;01/12/2023;1
MA;01/12/2023;2
MA;01/12/2023;1
MG;01/12/2023;2
MG;01/12/2023;2
MG;01/12/2023;1
MG;01/12/2023;1
MG;01/12/2023;1
MG;01/12/2023;1
MG;01/12/2023;1
MG;01/12/2023;1
MG;01/12/2023;1
MG;01/12/2023;1
MG;01/12/2023;1
MS;01/12/2023;1
MS;01/12/2023;1
MS;01/12/2023;1
MS;01/12/2023;1
MT;01/12/2023;1
MT;01/12/2023;1
MT;01/12/2023;1
MT;01/12/2023;1
PA;01/12/2023;1
PA;01/12/2023;1
PA;01/12/2023;1
PA;01/12/2023;1
PB;01/12/2023;1
PB;01/12/2023;1
PB;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PE;01/12/2023;1
PR;01/12/2023;1
PR;01/12/2023;1
PR;01/12/2023;1
PR;01/12/2023;1
PR;01/12/2023;1
PR;01/12/2023;1
PR;01/12/2023;1
PR;01/12/2023;1
RJ;01/12/2023;1
RJ;01/12/2023;1
RJ;01/12/2023;1
RJ;01/12/2023;4
RJ;01/12/2023;1
RN;01/12/2023;1
RN;01/12/2023;1
RN;01/12/2023;1
RN;01/12/2023;1
RO;01/12/2023;2
RO;01/12/2023;1
RO;01/12/2023;1
RR;01/12/2023;1
RS;01/12/2023;1
RS;01/12/2023;1
RS;01/12/2023;1
RS;01/12/2023;1
RS;01/12/2023;1
RS;01/12/2023;1
RS;01/12/2023;1
SC;01/12/2023;1
SC;01/12/2023;1
SC;01/12/2023;1
SC;01/12/2023;1
SE;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;1
SP;01/12/2023;4
SP;01/12/2023;1
SP;01/12/2023;1
TO;01/12/2023;1
