uf;data;vitimas
MG;01/02/2024;1
MS;01/02/2024;1
MS;01/02/2024;1
MS;01/02/2024;1
MS;01/02/2024;1
MT;01/02/2024;1
MT;01/02/2024;1
MT;01/02/2024;1
PA;01/02/2024;1
PA;01/02/2024;1
PA;01/02/2024;1
PA;01/02/2024;1
PA;01/02/2024;1
PB;01/02/2024;1
PB;01/02/2024;1
PB;01/02/2024;1
PB;01/02/2024;1
PE;01/02/2024;1
PE;01/02/2024;1
PE;01/02/2024;1
PE;01/02/2024;1
PE;01/02/2024;1
PI;01/02/2024;1
PI;01/02/2024;1
PR;01/02/2024;1
PR;01/02/2024;1
PR;01/02/2024;1
PR;01/02/2024;1
PR;01/02/2024;2
PR;01/02/2024;1
RJ;01/02/2024;1
RJ;01/02/2024;1
RJ;01/02/2024;2
RJ;01/02/2024;1
RJ;01/02/2024;2
RJ;01/02/2024;1
RN;01/02/2024;1
RN;01/02/2024;1
RN;01/02/2024;1
RO;01/02/2024;1
RS;01/02/2024;1
RS;01/02/2024;1
RS;01/02/2024;1
RS;01/02/2024;1
RS;01/02/2024;1
RS;01/02/2024;1
RS;01/02/2024;1
SC;01/02/2024;1
SC;01/02/2024;1
SC;01/02/2024;1
SC;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;2
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;5
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
SP;01/02/2024;1
TO;01/02/2024;1
TO;01/02/2024;1
AL;01/03/2024;1
AL;01/03/2024;1
AM;01/03/2024;2
AM;01/03/2024;2
BA;01/03/2024;1
BA;01/03/2024;1
BA;01/03/2024;1
BA;01/03/2024;1
BA;01/03/2024;1
BA;01/03/2024;1
BA;01/03/2024;1
CE;01/03/2024;1
CE;01/03/2024;1
CE;01/03/2024;1
CE;01/03/2024;1
CE;01/03/2024;1
ES;01/03/2024;2
GO;01/03/2024;1
MA;01/03/2024;1
MA;01/03/2024;1
MA;01/03/2024;1
MA;01/03/2024;1
MA;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;1
MG;01/03/2024;4
MS;01/03/2024;2
MS;01/03/2024;1
MT;01/03/2024;1
MT;01/03/2024;1
PA;01/03/2024;1
PA;01/03/2024;1
PA;01/03/2024;1
PA;01/03/2024;1
PA;01/03/2024;1
PA;01/03/2024;1
PB;01/03/2024;1
PE;01/03/2024;1
PE;01/03/2024;2
PE;01/03/2024;1
PE;01/03/2024;1
PE;01/03/2024;1
PI;01/03/2024;1
PI;01/03/2024;1
PI;01/03/2024;1
PR;01/03/2024;1
PR;01/03/2024;2
PR;01/03/2024;1
PR;01/03/2024;1
PR;01/03/2024;1
PR;01/03/2024;1
PR;01/03/2024;1
PR;01/03/2024;1
RJ;01/03/2024;1
RJ;01/03/2024;1
RJ;01/03/2024;1
RJ;01/03/2024;1
RJ;01/03/2024;1
RJ;01/03/2024;1
RJ;01/03/2024;1
RJ;01/03/2024;1
RN;01/03/2024;1
RO;01/03/2024;1
RR;01/03/2024;1
RS;01/03/2024;1
RS;01/03/2024;1
RS;01/03/2024;1
RS;01/03/2024;1
SC;01/03/2024;1
SC;01/03/2024;1
SC;01/03/2024;1
SC;01/03/2024;1
SC;01/03/2024;1
SC;01/03/2024;3
SC;01/03/2024;1
SC;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;2
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;1
SP;01/03/2024;5
SP;01/03/2024;1
TO;01/03/2024;1
TO;01/03/2024;1
TO;01/03/2024;1
AC;01/04/2024;1
AL;01/04/2024;1
AL;01/04/2024;1
AL;01/04/2024;1
AM;01/04/2024;1
AM;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;2
BA;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;1
BA;01/04/2024;2
BA;01/04/2024;1
CE;01/04/2024;1
CE;01/04/2024;1
ES;01/04/2024;1
GO;01/04/2024;1
GO;01/04/2024;1
GO;01/04/2024;1
MA;01/04/2024;1
MA;01/04/2024;1
MA;01/04/2024;1
MA;01/04/2024;1
MA;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MG;01/04/2024;1
MS;01/04/2024;2
MS;01/04/2024;1
MS;01/04/2024;1
MS;01/04/2024;1
MT;01/04/2024;1
MT;01/04/2024;1
MT;01/04/2024;1
MT;01/04/2024;1
PA;01/04/2024;1
PE;01/04/2024;1
PE;01/04/2024;1
PE;01/04/2024;1
PE;01/04/2024;2
PE;01/04/2024;1
PE;01/04/2024;1
PE;01/04/2024;1
PI;01/04/2024;1
PI;01/04/2024;1
PI;01/04/2024;1
PI;01/04/2024;1
PI;01/04/2024;1
PR;01/04/2024;1
PR;01/04/2024;1
PR;01/04/2024;1
PR;01/04/2024;1
PR;01/04/2024;1
PR;01/04/2024;1
PR;01/04/2024;1
PR;01/04/2024;1
RJ;01/04/2024;1
RJ;01/04/2024;1
RJ;01/04/2024;7
RN;01/04/2024;1
RN;01/04/2024;1
RO;01/04/2024;1
RS;01/04/2024;1
SC;01/04/2024;1
SC;01/04/2024;1
SC;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;1
SP;01/04/2024;3
SP;01/04/2024;1
SP;01/04/2024;1
TO;01/04/2024;1
AL;01/05/2024;1
AM;01/05/2024;1
AM;01/05/2024;2
BA;01/05/2024;1
BA;01/05/2024;2
BA;01/05/2024;1
BA;01/05/2024;1
BA;01/05/2024;1
CE;01/05/2024;2
CE;01/05/2024;1
CE;01/05/2024;1
DF;01/05/2024;1
DF;01/05/2024;1
DF;01/05/2024;1
ES;01/05/2024;1
ES;01/05/2024;1
ES;01/05/2024;1
ES;01/05/2024;1
ES;01/05/2024;2
GO;01/05/2024;1
GO;01/05/2024;1
GO;01/05/2024;1
GO;01/05/2024;1
MA;01/05/2024;1
MA;01/05/2024;1
MA;01/05/2024;2
MA;01/05/2024;1
MA;01/05/2024;2
MA;01/05/2024;1
MA;01/05/2024;1
MG;01/05/2024;1
MG;01/05/2024;1
MG;01/05/2024;1
MG;01/05/2024;1
MG;01/05/2024;2
MG;01/05/2024;1
MG;01/05/2024;1
MG;01/05/2024;1
MG;01/05/2024;1
MS;01/05/2024;1
MT;01/05/2024;1
MT;01/05/2024;1
PA;01/05/2024;1
PA;01/05/2024;1
PA;01/05/2024;1
PA;01/05/2024;1
PB;01/05/2024;1
PE;01/05/2024;1
PE;01/05/2024;1
PE;01/05/2024;1
PE;01/05/2024;1
PE;01/05/2024;1
PI;01/05/2024;1
PI;01/05/2024;1
PI;01/05/2024;1
PI;01/05/2024;1
PR;01/05/2024;1
PR;01/05/2024;1
PR;01/05/2024;1
PR;01/05/2024;1
PR;01/05/2024;1
PR;01/05/2024;1
PR;01/05/2024;1
RJ;01/05/2024;1
RJ;01/05/2024;1
RJ;01/05/2024;1
RJ;01/05/2024;3
RJ;01/05/2024;1
RO;01/05/2024;1
RR;01/05/2024;1
RS;01/05/2024;1
RS;01/05/2024;1
SC;01/05/2024;1
SC;01/05/2024;1
SC;01/05/2024;1
SC;01/05/2024;1
SC;01/05/2024;1
SE;01/05/2024;2
SE;01/05/2024;1
SE;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;1
SP;01/05/2024;6
SP;01/05/2024;1
TO;01/05/2024;1
AC;01/06/2024;1
AC;01/06/2024;1
AL;01/06/2024;1
AL;01/06/2024;1
AM;01/06/2024;2
BA;01/06/2024;1
BA;01/06/2024;1
BA;01/06/2024;1
BA;01/06/2024;1
BA;01/06/2024;1
BA;01/06/2024;1
CE;01/06/2024;1
CE;01/06/2024;1
DF;01/06/2024;1
ES;01/06/2024;2
ES;01/06/2024;1
ES;01/06/2024;1
ES;01/06/2024;1
GO;01/06/2024;1
GO;01/06/2024;1
MA;01/06/2024;1
MA;01/06/2024;1
MA;01/06/2024;2
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MG;01/06/2024;1
MS;01/06/2024;1
MT;01/06/2024;1
MT;01/06/2024;1
MT;01/06/2024;2
PA;01/06/2024;1
PB;01/06/2024;2
PB;01/06/2024;1
PE;01/06/2024;1
PE;01/06/2024;1
PE;01/06/2024;1
PE;01/06/2024;1
PE;01/06/2024;1
PE;01/06/2024;1
PI;01/06/2024;1
PI;01/06/2024;2
PR;01/06/2024;1
PR;01/06/2024;2
PR;01/06/2024;1
PR;01/06/2024;1
PR;01/06/2024;1
PR;01/06/2024;1
RJ;01/06/2024;1
RJ;01/06/2024;1
RJ;01/06/2024;6
RJ;01/06/2024;1
RJ;01/06/2024;1
RN;01/06/2024;1
RS;01/06/2024;1
RS;01/06/2024;1
SC;01/06/2024;1
SC;01/06/2024;3
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
SP;01/06/2024;1
AL;01/07/2024;1
AL;01/07/2024;1
AM;01/07/2024;1
AM;01/07/2024;2
BA;01/07/2024;1
BA;01/07/2024;1
BA;01/07/2024;1
BA;01/07/2024;2
BA;01/07/2024;1
BA;01/07/2024;1
BA;01/07/2024;1
CE;01/07/2024;1
CE;01/07/2024;1
CE;01/07/2024;1
CE;01/07/2024;1
CE;01/07/2024;1
DF;01/07/2024;1
ES;01/07/2024;1
ES;01/07/2024;1
ES;01/07/2024;1
ES;01/07/2024;1
ES;01/07/2024;2
GO;01/07/2024;1
GO;01/07/2024;1
GO;01/07/2024;1
GO;01/07/2024;1
GO;01/07/2024;1
MA;01/07/2024;2
MA;01/07/2024;1
MA;01/07/2024;1
MA;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MG;01/07/2024;1
MT;01/07/2024;1
MT;01/07/2024;1
MT;01/07/2024;1
MT;01/07/2024;1
PA;01/07/2024;1
PA;01/07/2024;1
PA;01/07/2024;1
PA;01/07/2024;1
PA;01/07/2024;1
PA;01/07/2024;2
PB;01/07/2024;1
PB;01/07/2024;1
PE;01/07/2024;1
PE;01/07/2024;1
PE;01/07/2024;2
PE;01/07/2024;1
PE;01/07/2024;2
PI;01/07/2024;1
PI;01/07/2024;1
PR;01/07/2024;1
PR;01/07/2024;1
PR;01/07/2024;1
PR;01/07/2024;1
PR;01/07/2024;1
RJ;01/07/2024;1
RJ;01/07/2024;1
RJ;01/07/2024;1
RJ;01/07/2024;1
RJ;01/07/2024;2
RJ;01/07/2024;1
RJ;01/07/2024;1
RN;01/07/2024;1
RN;01/07/2024;1
RN;01/07/2024;1
RS;01/07/2024;1
RS;01/07/2024;1
RS;01/07/2024;1
RS;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;1
SP;01/07/2024;3
SP;01/07/2024;1
TO;01/07/2024;1
AL;01/08/2024;1
AM;01/08/2024;1
AP;01/08/2024;1
BA;01/08/2024;1
BA;01/08/2024;1
BA;01/08/2024;1
BA;01/08/2024;1
BA;01/08/2024;1
BA;01/08/2024;1
BA;01/08/2024;1
BA;01/08/2024;1
CE;01/08/2024;1
DF;01/08/2024;1
DF;01/08/2024;2
DF;01/08/2024;1
DF;01/08/2024;1
ES;01/08/2024;1
GO;01/08/2024;1
GO;01/08/2024;1
GO;01/08/2024;1
GO;01/08/2024;1
MA;01/08/2024;2
MA;01/08/2024;1
MA;01/08/2024;1
MA;01/08/2024;1
MA;01/08/2024;1
MA;01/08/2024;1
MA;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;2
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MG;01/08/2024;1
MS;01/08/2024;1
MT;01/08/2024;2
MT;01/08/2024;1
PA;01/08/2024;1
PA;01/08/2024;1
PE;01/08/2024;1
PI;01/08/2024;1
PI;01/08/2024;1
PI;01/08/2024;1
PI;01/08/2024;1
PR;01/08/2024;1
PR;01/08/2024;1
PR;01/08/2024;1
PR;01/08/2024;1
PR;01/08/2024;1
PR;01/08/2024;1
PR;01/08/2024;1
RJ;01/08/2024;1
RJ;01/08/2024;3
RN;01/08/2024;1
RO;01/08/2024;1
RR;01/08/2024;1
RS;01/08/2024;1
RS;01/08/2024;2
SC;01/08/2024;1
SC;01/08/2024;1
SC;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;1
SP;01/08/2024;4
SP;01/08/2024;1
TO;01/08/2024;1
AC;01/09/2024;1
AP;01/09/2024;1
BA;01/09/2024;1
BA;01/09/2024;1
BA;01/09/2024;1
BA;01/09/2024;1
BA;01/09/2024;1
BA;01/09/2024;1
BA;01/09/2024;1
CE;01/09/2024;1
CE;01/09/2024;1
CE;01/09/2024;1
DF;01/09/2024;1
ES;01/09/2024;1
ES;01/09/2024;1
GO;01/09/2024;1
GO;01/09/2024;1
GO;01/09/2024;2
GO;01/09/2024;1
GO;01/09/2024;1
GO;01/09/2024;1
GO;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MA;01/09/2024;1
MG;01/09/2024;2
MG;01/09/2024;1
MG;01/09/2024;1
MG;01/09/2024;1
MG;01/09/2024;1
MG;01/09/2024;1
MS;01/09/2024;1
MS;01/09/2024;1
MS;01/09/2024;1
MT;01/09/2024;1
MT;01/09/2024;1
MT;01/09/2024;1
MT;01/09/2024;1
MT;01/09/2024;1
MT;01/09/2024;1
MT;01/09/2024;1
MT;01/09/2024;1
PA;01/09/2024;1
PA;01/09/2024;1
PA;01/09/2024;1
PA;01/09/2024;1
PA;01/09/2024;1
PA;01/09/2024;1
PB;01/09/2024;1
PB;01/09/2024;1
PB;01/09/2024;1
PB;01/09/2024;1
PE;01/09/2024;1
PE;01/09/2024;1
PE;01/09/2024;1
PI;01/09/2024;1
PI;01/09/2024;1
PI;01/09/2024;2
PI;01/09/2024;1
PI;01/09/2024;2
PR;01/09/2024;1
PR;01/09/2024;1
PR;01/09/2024;1
PR;01/09/2024;1
PR;01/09/2024;1
PR;01/09/2024;1
PR;01/09/2024;1
PR;01/09/2024;1
RN;01/09/2024;1
RN;01/09/2024;1
RS;01/09/2024;1
RS;01/09/2024;1
RS;01/09/2024;1
RS;01/09/2024;1
RS;01/09/2024;1
RS;01/09/2024;1
RS;01/09/2024;1
SC;01/09/2024;1
SC;01/09/2024;1
SC;01/09/2024;1
SC;01/09/2024;1
SC;01/09/2024;1
SE;01/09/2024;1
SE;01/09/2024;1
