uf;data;vitimas
MG;01/03/2017;1
MG;01/03/2017;1
MG;01/03/2017;1
MG;01/03/2017;1
MG;01/03/2017;1
MG;01/03/2017;1
MS;01/03/2017;1
PA;01/03/2017;1
PA;01/03/2017;1
PA;01/03/2017;1
PA;01/03/2017;1
PA;01/03/2017;1
PB;01/03/2017;1
PB;01/03/2017;1
PB;01/03/2017;1
PI;01/03/2017;1
PR;01/03/2017;1
PR;01/03/2017;1
PR;01/03/2017;1
PR;01/03/2017;1
RJ;01/03/2017;1
RJ;01/03/2017;1
RJ;01/03/2017;1
RJ;01/03/2017;1
RJ;01/03/2017;1
RJ;01/03/2017;1
RN;01/03/2017;1
RS;01/03/2017;1
RS;01/03/2017;1
RS;01/03/2017;1
RS;01/03/2017;1
RS;01/03/2017;1
RS;01/03/2017;1
SC;01/03/2017;1
SC;01/03/2017;1
SC;01/03/2017;1
SC;01/03/2017;1
SE;01/03/2017;1
SE;01/03/2017;1
SP;01/03/2017;1
SP;01/03/2017;1
SP;01/03/2017;1
SP;01/03/2017;1
SP;01/03/2017;2
SP;01/03/2017;1
SP;01/03/2017;1
SP;01/03/2017;1
AC;01/04/2017;1
AL;01/04/2017;1
AL;01/04/2017;1
AL;01/04/2017;1
AM;01/04/2017;1
BA;01/04/2017;1
BA;01/04/2017;1
BA;01/04/2017;1
BA;01/04/2017;1
BA;01/04/2017;1
BA;01/04/2017;1
BA;01/04/2017;1
DF;01/04/2017;1
ES;01/04/2017;1
ES;01/04/2017;1
ES;01/04/2017;1
ES;01/04/2017;1
ES;01/04/2017;1
GO;01/04/2017;1
GO;01/04/2017;1
MA;01/04/2017;1
MA;01/04/2017;1
MG;01/04/2017;2
MG;01/04/2017;1
MG;01/04/2017;1
MG;01/04/2017;1
MG;01/04/2017;1
MG;01/04/2017;1
MG;01/04/2017;1
MG;01/04/2017;1
MG;01/04/2017;1
MS;01/04/2017;2
PA;01/04/2017;1
PA;01/04/2017;1
PA;01/04/2017;1
PB;01/04/2017;1
PB;01/04/2017;1
PB;01/04/2017;2
PB;01/04/2017;1
PB;01/04/2017;1
PI;01/04/2017;1
PI;01/04/2017;1
PR;01/04/2017;1
PR;01/04/2017;1
PR;01/04/2017;1
PR;01/04/2017;1
PR;01/04/2017;1
RJ;01/04/2017;1
RJ;01/04/2017;1
RJ;01/04/2017;4
RJ;01/04/2017;1
RN;01/04/2017;1
RN;01/04/2017;1
RS;01/04/2017;1
RS;01/04/2017;1
RS;01/04/2017;1
RS;01/04/2017;1
RS;01/04/2017;1
RS;01/04/2017;1
SC;01/04/2017;1
SC;01/04/2017;1
SE;01/04/2017;1
SE;01/04/2017;1
SE;01/04/2017;1
SE;01/04/2017;1
SP;01/04/2017;1
SP;01/04/2017;1
SP;01/04/2017;1
SP;01/04/2017;3
AL;01/05/2017;1
AM;01/05/2017;1
AM;01/05/2017;1
BA;01/05/2017;1
BA;01/05/2017;1
BA;01/05/2017;1
BA;01/05/2017;1
BA;01/05/2017;1
DF;01/05/2017;1
ES;01/05/2017;1
MA;01/05/2017;1
MA;01/05/2017;1
MA;01/05/2017;1
MA;01/05/2017;1
MA;01/05/2017;1
MA;01/05/2017;1
MG;01/05/2017;1
MG;01/05/2017;1
MG;01/05/2017;1
MG;01/05/2017;1
MG;01/05/2017;1
MG;01/05/2017;1
MG;01/05/2017;1
MG;01/05/2017;1
MS;01/05/2017;1
PA;01/05/2017;1
PA;01/05/2017;1
PA;01/05/2017;2
PA;01/05/2017;1
PB;01/05/2017;1
PI;01/05/2017;1
PI;01/05/2017;1
PI;01/05/2017;1
PI;01/05/2017;1
PR;01/05/2017;1
RJ;01/05/2017;1
RJ;01/05/2017;2
RN;01/05/2017;1
RN;01/05/2017;2
RN;01/05/2017;1
RN;01/05/2017;1
RS;01/05/2017;1
RS;01/05/2017;1
RS;01/05/2017;1
SC;01/05/2017;1
SC;01/05/2017;1
SC;01/05/2017;1
SC;01/05/2017;1
SE;01/05/2017;1
SP;01/05/2017;1
SP;01/05/2017;1
SP;01/05/2017;1
SP;01/05/2017;1
SP;01/05/2017;1
SP;01/05/2017;1
SP;01/05/2017;1
AL;01/06/2017;1
AL;01/06/2017;1
AM;01/06/2017;2
AM;01/06/2017;1
BA;01/06/2017;1
BA;01/06/2017;1
BA;01/06/2017;1
BA;01/06/2017;1
BA;01/06/2017;1
BA;01/06/2017;1
ES;01/06/2017;1
ES;01/06/2017;1
GO;01/06/2017;2
GO;01/06/2017;1
GO;01/06/2017;1
MA;01/06/2017;1
MA;01/06/2017;1
MA;01/06/2017;1
MA;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MG;01/06/2017;1
MS;01/06/2017;2
MS;01/06/2017;1
PA;01/06/2017;1
PB;01/06/2017;1
PB;01/06/2017;1
PI;01/06/2017;1
PI;01/06/2017;1
PI;01/06/2017;3
PR;01/06/2017;1
RJ;01/06/2017;1
RJ;01/06/2017;1
RJ;01/06/2017;1
RJ;01/06/2017;1
RJ;01/06/2017;3
RN;01/06/2017;1
RN;01/06/2017;1
RN;01/06/2017;1
RN;01/06/2017;1
RS;01/06/2017;1
RS;01/06/2017;1
RS;01/06/2017;1
RS;01/06/2017;1
RS;01/06/2017;2
RS;01/06/2017;1
RS;01/06/2017;1
RS;01/06/2017;1
SC;01/06/2017;1
SC;01/06/2017;1
SC;01/06/2017;1
SC;01/06/2017;1
SE;01/06/2017;1
SP;01/06/2017;1
SP;01/06/2017;1
SP;01/06/2017;1
SP;01/06/2017;1
SP;01/06/2017;1
SP;01/06/2017;1
SP;01/06/2017;1
AC;01/07/2017;1
AC;01/07/2017;1
AC;01/07/2017;1
AL;01/07/2017;1
AL;01/07/2017;1
AM;01/07/2017;1
AM;01/07/2017;1
AM;01/07/2017;1
AP;01/07/2017;1
BA;01/07/2017;1
BA;01/07/2017;1
BA;01/07/2017;1
BA;01/07/2017;1
BA;01/07/2017;1
BA;01/07/2017;1
BA;01/07/2017;1
BA;01/07/2017;2
DF;01/07/2017;1
ES;01/07/2017;1
ES;01/07/2017;1
ES;01/07/2017;1
GO;01/07/2017;1
GO;01/07/2017;1
MA;01/07/2017;1
MA;01/07/2017;1
MA;01/07/2017;1
MA;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MG;01/07/2017;1
MS;01/07/2017;1
PA;01/07/2017;1
PA;01/07/2017;1
PA;01/07/2017;1
PA;01/07/2017;1
PA;01/07/2017;1
PB;01/07/2017;1
PB;01/07/2017;1
PB;01/07/2017;1
PB;01/07/2017;1
PB;01/07/2017;1
PB;01/07/2017;1
PI;01/07/2017;1
PR;01/07/2017;1
PR;01/07/2017;1
PR;01/07/2017;1
PR;01/07/2017;1
RJ;01/07/2017;1
RJ;01/07/2017;3
RN;01/07/2017;1
RN;01/07/2017;1
RN;01/07/2017;1
RS;01/07/2017;1
RS;01/07/2017;1
RS;01/07/2017;1
RS;01/07/2017;1
SC;01/07/2017;1
SC;01/07/2017;2
SC;01/07/2017;1
SC;01/07/2017;1
SE;01/07/2017;1
SE;01/07/2017;1
SP;01/07/2017;1
SP;01/07/2017;1
SP;01/07/2017;1
SP;01/07/2017;1
SP;01/07/2017;1
AC;01/08/2017;1
AC;01/08/2017;1
AL;01/08/2017;1
AL;01/08/2017;1
BA;01/08/2017;1
BA;01/08/2017;1
BA;01/08/2017;2
BA;01/08/2017;1
DF;01/08/2017;1
DF;01/08/2017;1
ES;01/08/2017;1
ES;01/08/2017;1
ES;01/08/2017;1
ES;01/08/2017;1
ES;01/08/2017;1
ES;01/08/2017;1
ES;01/08/2017;1
GO;01/08/2017;2
MA;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MG;01/08/2017;1
MS;01/08/2017;1
MS;01/08/2017;1
PA;01/08/2017;1
PA;01/08/2017;1
PA;01/08/2017;2
PA;01/08/2017;1
PB;01/08/2017;1
PB;01/08/2017;1
PI;01/08/2017;1
PI;01/08/2017;1
RJ;01/08/2017;1
RJ;01/08/2017;1
RJ;01/08/2017;1
RJ;01/08/2017;1
RJ;01/08/2017;1
RN;01/08/2017;1
RN;01/08/2017;1
RN;01/08/2017;1
RN;01/08/2017;1
RS;01/08/2017;1
RS;01/08/2017;1
RS;01/08/2017;1
RS;01/08/2017;1
RS;01/08/2017;1
RS;01/08/2017;1
RS;01/08/2017;1
RS;01/08/2017;1
SC;01/08/2017;1
SC;01/08/2017;1
SC;01/08/2017;1
SP;01/08/2017;1
SP;01/08/2017;1
SP;01/08/2017;2
SP;01/08/2017;1
SP;01/08/2017;1
SP;01/08/2017;1
SP;01/08/2017;1
SP;01/08/2017;3
SP;01/08/2017;1
AC;01/09/2017;1
AL;01/09/2017;1
AL;01/09/2017;1
AL;01/09/2017;2
AL;01/09/2017;1
AM;01/09/2017;1
AP;01/09/2017;1
BA;01/09/2017;1
BA;01/09/2017;1
BA;01/09/2017;1
BA;01/09/2017;1
BA;01/09/2017;2
BA;01/09/2017;1
DF;01/09/2017;1
ES;01/09/2017;1
ES;01/09/2017;1
ES;01/09/2017;1
GO;01/09/2017;1
GO;01/09/2017;1
GO;01/09/2017;1
MA;01/09/2017;1
MA;01/09/2017;1
MA;01/09/2017;1
MA;01/09/2017;1
MA;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;2
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
MG;01/09/2017;1
PA;01/09/2017;1
PA;01/09/2017;1
PA;01/09/2017;1
PA;01/09/2017;1
PA;01/09/2017;1
PB;01/09/2017;1
PI;01/09/2017;1
PI;01/09/2017;1
PR;01/09/2017;1
PR;01/09/2017;1
RJ;01/09/2017;1
RJ;01/09/2017;5
RN;01/09/2017;1
RN;01/09/2017;1
RS;01/09/2017;1
RS;01/09/2017;1
RS;01/09/2017;1
RS;01/09/2017;2
RS;01/09/2017;1
RS;01/09/2017;1
RS;01/09/2017;1
RS;01/09/2017;1
RS;01/09/2017;2
RS;01/09/2017;1
RS;01/09/2017;1
RS;01/09/2017;1
SC;01/09/2017;1
SC;01/09/2017;1
SC;01/09/2017;2
SC;01/09/2017;1
SE;01/09/2017;1
SE;01/09/2017;1
SP;01/09/2017;1
SP;01/09/2017;1
SP;01/09/2017;1
SP;01/09/2017;3
SP;01/09/2017;1
SP;01/09/2017;1
AL;01/10/2017;1
AL;01/10/2017;1
AL;01/10/2017;1
AM;01/10/2017;1
AM;01/10/2017;1
AP;01/10/2017;1
BA;01/10/2017;1
BA;01/10/2017;1
BA;01/10/2017;1
BA;01/10/2017;1
BA;01/10/2017;2
BA;01/10/2017;1
DF;01/10/2017;2
DF;01/10/2017;1
ES;01/10/2017;1
ES;01/10/2017;1
ES;01/10/2017;1
ES;01/10/2017;1
GO;01/10/2017;1
GO;01/10/2017;1
GO;01/10/2017;1
MA;01/10/2017;1
MA;01/10/2017;1
MA;01/10/2017;2
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;2
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;1
MG;01/10/2017;2
MG;01/10/2017;1
MS;01/10/2017;1
PA;01/10/2017;1
PB;01/10/2017;1
PE;01/10/2017;1
PE;01/10/2017;1
PI;01/10/2017;1
PR;01/10/2017;1
PR;01/10/2017;1
PR;01/10/2017;1
PR;01/10/2017;1
PR;01/10/2017;1
RJ;01/10/2017;1
RJ;01/10/2017;1
RJ;01/10/2017;1
RJ;01/10/2017;1
RN;01/10/2017;1
RN;01/10/2017;1
RN;01/10/2017;1
RN;01/10/2017;1
RN;01/10/2017;1
RS;01/10/2017;1
RS;01/10/2017;1
RS;01/10/2017;1
SC;01/10/2017;1
SC;01/10/2017;1
SC;01/10/2017;1
SC;01/10/2017;1
SC;01/10/2017;1
SC;01/10/2017;1
SC;01/10/2017;1
SC;01/10/2017;2
SE;01/10/2017;1
SE;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;2
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;1
SP;01/10/2017;2
SP;01/10/2017;1
AC;01/11/2017;1
AL;01/11/2017;1
AL;01/11/2017;1
AL;01/11/2017;1
AL;01/11/2017;1
AL;01/11/2017;1
AM;01/11/2017;1
BA;01/11/2017;1
BA;01/11/2017;1
BA;01/11/2017;1
BA;01/11/2017;5
BA;01/11/2017;1
BA;01/11/2017;1
DF;01/11/2017;1
DF;01/11/2017;1
GO;01/11/2017;1
GO;01/11/2017;1
MA;01/11/2017;1
MA;01/11/2017;1
MA;01/11/2017;1
MA;01/11/2017;1
MA;01/11/2017;2
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
MG;01/11/2017;1
PA;01/11/2017;2
PA;01/11/2017;1
PA;01/11/2017;1
PA;01/11/2017;1
PA;01/11/2017;1
PA;01/11/2017;2
PE;01/11/2017;1
PE;01/11/2017;1
PE;01/11/2017;1
PE;01/11/2017;1
PI;01/11/2017;1
PI;01/11/2017;1
PI;01/11/2017;1
PI;01/11/2017;1
PR;01/11/2017;1
PR;01/11/2017;1
PR;01/11/2017;1
PR;01/11/2017;1
RJ;01/11/2017;1
RJ;01/11/2017;1
RJ;01/11/2017;4
RN;01/11/2017;1
RN;01/11/2017;1
RS;01/11/2017;1
RS;01/11/2017;1
RS;01/11/2017;1
RS;01/11/2017;1
RS;01/11/2017;1
RS;01/11/2017;1
RS;01/11/2017;1
SC;01/11/2017;1
SC;01/11/2017;1
SE;01/11/2017;1
SE;01/11/2017;2
SP;01/11/2017;1
SP;01/11/2017;1
SP;01/11/2017;1
SP;01/11/2017;1
SP;01/11/2017;4
AC;01/12/2017;1
AC;01/12/2017;1
AP;01/12/2017;1
BA;01/12/2017;1
BA;01/12/2017;1
BA;01/12/2017;1
BA;01/12/2017;3
BA;01/12/2017;1
BA;01/12/2017;1
ES;01/12/2017;1
ES;01/12/2017;1
ES;01/12/2017;1
ES;01/12/2017;1
ES;01/12/2017;1
GO;01/12/2017;1
MA;01/12/2017;1
MA;01/12/2017;1
MA;01/12/2017;1
MA;01/12/2017;1
MA;01/12/2017;1
MA;01/12/2017;1
MG;01/12/2017;1
MG;01/12/2017;1
MG;01/12/2017;1
MG;01/12/2017;2
MG;01/12/2017;2
MG;01/12/2017;1
PA;01/12/2017;2
PA;01/12/2017;1
PA;01/12/2017;1
PA;01/12/2017;1
PA;01/12/2017;1
PA;01/12/2017;2
PE;01/12/2017;1
PE;01/12/2017;1
PE;01/12/2017;1
PE;01/12/2017;1
PE;01/12/2017;1
PE;01/12/2017;1
PE;01/12/2017;1
PI;01/12/2017;1
PI;01/12/2017;1
PR;01/12/2017;1
PR;01/12/2017;1
PR;01/12/2017;1
PR;01/12/2017;1
RJ;01/12/2017;1
RJ;01/12/2017;1
RJ;01/12/2017;2
RJ;01/12/2017;1
RJ;01/12/2017;1
RN;01/12/2017;1
RN;01/12/2017;1
RS;01/12/2017;2
RS;01/12/2017;1
RS;01/12/2017;1
RS;01/12/2017;1
RS;01/12/2017;1
SC;01/12/2017;1
SC;01/12/2017;1
SC;01/12/2017;1
SC;01/12/2017;1
SC;01/12/2017;1
SC;01/12/2017;1
SE;01/12/2017;1
SE;01/12/2017;1
SP;01/12/2017;1
SP;01/12/2017;1
SP;01/12/2017;1
SP;01/12/2017;1
SP;01/12/2017;1
SP;01/12/2017;2
SP;01/12/2017;1
SP;01/12/2017;3
SP;01/12/2017;1
SP;01/12/2017;1
SP;01/12/2017;2
